ownertype,borough,schooldist,zipcode,address,xcoord,ycoord,buildingclassatpresent,saleprice,saledate
 ,BK,20,11209,7825 4 AVENUE,977087,168065,D4,521000,2017-08-21
 ,BK,20,11209,7825 4 AVENUE,977087,168065,D4,405000,2018-01-03
 ,BK,20,11209,7825 4 AVENUE,977087,168065,D4,325000,2018-03-19
 ,BK,20,11209,7825 4 AVENUE,977087,168065,D4,0,2018-04-27
 ,BK,20,11209,351 MARINE AVENUE,975111,163146,D4,320000,2017-11-28
 ,BK,20,11209,351 MARINE AVENUE,975111,163146,D4,294000,2018-04-02
P,BK,20,11209,7609 4 AVENUE,977248,168619,D4,309000,2018-01-09
P,BK,20,11209,7609 4 AVENUE,977248,168619,D4,329000,2017-12-14
P,BK,20,11209,145 72 STREET,975608,170529,D4,450000,2017-07-19
P,BK,13,11216,222 MADISON STREET,998130,188683,A9,2100000,2017-08-07
 ,BK,13,11221,478 JEFFERSON AVENUE,1001216,188606,A4,1400000,2018-01-30
 ,BK,13,11216,177 HALSEY STREET,999159,187907,A4,0,2017-07-25
 ,BK,16,11233,483 MAC DONOUGH STREET,1004594,188195,B3,1250000,2018-04-24
 ,BK,13,11216,276 HANCOCK STREET,999528,188075,B3,0,2018-02-15
 ,BK,16,11206,301 PULASKI STREET,1001129,192039,B3,800000,2017-10-03
 ,BK,13,11216,276 HANCOCK STREET,999528,188075,B3,0,2018-02-15
P,BK,16,11221,786 PUTNAM AVENUE,1003549,189234,B3,1800000,2017-08-18
 ,BK,13,11216,336 HALSEY STREET,1000773,187992,B3,0,2018-01-25
P,BK,13,11216,231 MADISON STREET,998173,188859,B3,1550000,2017-07-19
 ,BK,13,11216,279 LEXINGTON AVENUE,997718,189839,B1,1208203,2017-09-28
P,BK,14,11205,158 FRANKLIN AVENUE,995847,192109,B9,997885,2018-01-08
 ,BK,13,11205,191 SKILLMAN STREET,996335,191564,B9,1650000,2018-05-29
 ,BK,16,11221,450 THROOP AVENUE,1000275,190060,C0,1050000,2018-03-26
 ,BK,16,11221,646 MONROE STREET,1003358,189749,C0,860000,2017-10-04
 ,BK,13,11205,952 BEDFORD AVENUE,996459,191438,C0,10,2017-11-10
 ,BK,16,11233,561A HALSEY STREET,1003587,188587,C0,0,2018-03-19
P,BK,16,11221,689 GREENE AVENUE,1000652,190601,C0,585000,2017-10-18
 ,BK,13,11205,952 BEDFORD AVENUE,996459,191438,C0,10,2017-11-09
P,BK,13,11216,292 QUINCY STREET,998290,189526,C1,0,2017-09-20
P,BK,13,11216,140 MACON STREET,999419,187514,C3,0,2017-06-03
 ,BK,20,11228,1549 78 STREET,983299,163469,A5,990000,2018-03-23
 ,BK,21,11214,2243 82 STREET,986989,159217,A1,500000,2018-02-22
 ,BK,20,11214,2038 77 STREET,986425,161121,A5,868000,2018-05-15
 ,BK,20,11228,1423 83 STREET,981721,163062,B3,995000,2018-04-27
 ,BK,20,11204,6637 16 AVENUE,985336,165352,B1,10,2017-10-01
 ,BK,20,11204,1967 72 STREET,986932,162630,B1,1060000,2018-01-10
 ,BK,20,11214,1665 83 STREET,983219,161871,B1,1268000,2017-08-11
 ,BK,20,11214,1657 84 STREET,983039,161774,B3,853000,2018-05-09
 ,BK,20,11204,2053 66 STREET,988441,163426,B3,1088000,2017-06-06
 ,BK,20,11204,2029 72 STREET,987299,162341,B1,0,2017-10-12
 ,BK,20,11228,7905 15 AVENUE,982765,163343,B1,1400000,2017-06-06
 ,BK,20,11219,1566 68 STREET,984964,165314,C0,0,2018-04-09
 ,BK,21,11214,2141 83 STREET,986174,159532,C0,1435000,2018-03-08
 ,BK,20,11219,1462 66 STREET,984642,166234,C2,1730000,2017-10-13
 ,BK,22,11234,35 GEORGETOWN LANE,1008229,166005,A9,700000,2017-11-29
 ,BK,22,11234,1460 EAST 73 STREET,1009644,166164,A5,0,2018-03-28
 ,BK,22,11234,2371 EAST 70 STREET,1011222,163328,A9,675000,2018-04-03
 ,BK,22,11234,1321 EAST 69 STREET,1008285,166370,B9,50000,2018-03-26
 ,BK,22,11234,1369 EAST 72 STREET,1009123,166604,C0,0,2017-08-28
 ,BK,15,11217,227 BERGEN STREET,988546,188710,B3,3025000,2017-06-21
P,BK,15,11201,103 SMITH STREET,987230,189969,C7,15000000,2018-03-29
 ,BK,21,11204,1964 53 STREET,989925,166437,A9,770000,2017-12-26
 ,BK,20,11219,925 52 STREET,983763,171846,A5,1125000,2017-08-29
 ,BK,20,11204,4713 17 AVENUE,989257,168879,A9,0,2017-12-03
 ,BK,20,11204,1746 55 STREET,988255,167098,A9,990000,2017-09-11
 ,BK,15,11218,1277 37 STREET,988325,173225,B1,0,2018-03-04
 ,BK,20,11204,1630 52 STREET,987959,168329,B1,0,2017-09-12
 ,BK,20,11204,1630 52 STREET,987959,168329,B1,0,2017-10-17
 ,BK,20,11219,1506 51 STREET,987361,169147,B1,0,2018-04-19
 ,BK,20,11204,1950 62 STREET,988365,164662,B1,1250000,2017-12-27
 ,BK,20,11219,935 52 STREET,983831,171804,B1,1425550,2017-11-17
 ,BK,20,11219,929 60 STREET,982491,170208,C0,990000,2017-11-13
 ,BK,20,11204,1651 55 STREET,987694,167745,C0,2000000,2018-02-08
 ,BK,20,11204,2032 62 STREET,988860,164270,C0,1860000,2018-01-12
 ,BK,20,11218,1513 39 STREET,989451,171676,C0,0,2017-06-13
 ,BK,20,11219,950 50 STREET,984133,172027,C0,0,2017-11-16
 ,BK,20,11218,1548 40 STREET,989410,171165,C3,999200,2017-12-21
 ,BK,21,11235,7 BRIGHTON 10 LANE,995585,150816,B3,0,2017-06-22
 ,BK,13,11201,42 WILLOW PLACE,984694,191551,C0,0,2018-02-07
 ,BK,13,11201,25 PIERREPONT STREET,985233,192964,C1,5500000,2017-07-18
P,BK,13,11201,138 COLUMBIA HEIGHTS,985281,193934,C6,3875000,2018-05-09
 ,BK,13,11201,68 REMSEN STREET,985392,192178,D4,735000,2017-06-14
 ,BK,13,11201,68 REMSEN STREET,985392,192178,D4,150000,2017-08-31
 ,BK,13,11201,68 REMSEN STREET,985392,192178,D4,355000,2017-12-06
 ,BK,13,11201,68 REMSEN STREET,985392,192178,D4,325000,2018-03-21
 ,BK,13,11201,68 REMSEN STREET,985392,192178,D4,362000,2018-04-12
P,BK,23,11212,461 CHRISTOPHER AVENUE,1011077,180072,A5,0,2018-03-02
P,BK,23,11212,476 JUNIUS STREET,1011563,180823,A5,0,2018-01-17
P,BK,23,11212,681 SACKMAN STREET,1011342,180069,A5,449000,2017-06-20
 ,BK,20,11220,258 53 STREET,979417,174769,C0,0,2017-12-11
 ,BK,32,11237,454 IRVING AVENUE,1009410,192799,B1,1400000,2017-11-14
 ,BK,32,11237,281 COVERT STREET,1010127,191548,B1,1015000,2017-12-28
 ,BK,32,11221,12 PALMETTO STREET,1006231,190414,B9,0,2018-02-21
 ,BK,32,11237,281 COVERT STREET,1010127,191548,B1,750000,2017-06-28
P,BK,32,11221,961 MADISON STREET,1006560,190246,B1,0,2017-08-31
P,BK,32,11221,112 CORNELIA STREET,1007708,190697,B9,1000,2017-06-09
 ,BK,32,11207,189 SCHAEFER STREET,1009731,190576,B2,0,2017-08-09
 ,BK,32,11221,114 LINDEN STREET,1006652,191849,B2,10000,2018-02-05
 ,BK,32,11207,1127 HALSEY STREET,1008746,190568,C0,0,2017-08-07
 ,BK,32,11207,1127 HALSEY STREET,1008746,190568,C0,724000,2017-08-07
 ,BK,32,11237,257 BLEECKER STREET,1007116,194037,C0,0,2017-07-21
 ,BK,32,11221,722 KNICKERBOCKER AVENUE,1009152,192090,C2,0,2017-06-06
P,BK,32,11207,1473 BUSHWICK AVENUE,1009975,188361,C2,1350000,2018-03-08
 ,BK,32,11206,242 MELROSE STREET,1003691,194841,C2,0,2017-11-02
 ,BK,14,11206,18 JEFFERSON STREET,1002416,193393,C3,0,2017-06-28
 ,BK,32,11237,308 HARMAN STREET,1006877,194324,C2,0,2017-07-07
 ,BK,32,11237,1298 HALSEY STREET,1010012,192001,C2,667950,2017-12-18
 ,BK,18,11236,10572 FLATLANDS 9 STREET,1016702,172374,A1,0,2018-05-09
 ,BK,18,11236,9815 AVENUE L,1013699,172424,A2,607558,2017-10-05
 ,BK,18,11236,9416 FARRAGUT ROAD,1010417,174355,A1,490000,2017-10-30
 ,BK,18,11236,1328 EAST 92 STREET,1011654,171703,A5,448036,2018-05-01
 ,BK,18,11236,1177 EAST 82 STREET,1010230,169531,A5,260000,2018-02-27
 ,BK,18,11236,524 EAST 85 STREET,1007836,173307,A1,250000,2018-05-18
 ,BK,18,11236,8717 GLENWOOD ROAD,1009346,172732,A5,0,2018-01-12
 ,BK,18,11236,1336 EAST 86 STREET,1011705,169185,B9,0,2017-11-15
 ,BK,18,11236,10569 FLATLANDS 1 STREET,1014593,174874,B1,585000,2017-11-29
 ,BK,18,11236,981 EAST 77 STREET,1008255,169787,B1,733000,2018-05-09
 ,BK,18,11236,1351 EAST 105 STREET,1015872,172525,B2,0,2017-07-31
 ,BK,18,11236,38 PAERDEGAT 13 STREET,1011345,168131,B1,0,2018-03-27
 ,BK,18,11236,756 EAST 79 STREET,1007907,170753,B1,490000,2018-03-20
 ,BK,18,11236,736 EAST 83 STREET,1008618,171581,B9,745000,2017-08-14
 ,BK,18,11236,1067 THOMAS S BOYLAND ST,1009412,177575,B2,585000,2017-12-19
 ,BK,18,11236,1336 EAST 86 STREET,1011705,169185,B9,375250,2017-11-15
 ,BK,18,11236,1233 EAST 89 STREET,1011927,170372,B3,525000,2018-01-10
 ,BK,18,11236,1444 EAST 94 STREET,1012793,171178,B1,525000,2018-02-13
 ,BK,18,11236,1112 EAST 81 STREET,1009571,169655,C0,0,2017-09-06
 ,BK,18,11236,1112 EAST 81 STREET,1009571,169655,C0,0,2017-07-14
 ,BK,18,11236,1 PAERDEGAT 15 STREET,1011523,167720,C0,0,2017-06-05
P,BK,13,11238,163 GREENE AVENUE,993848,189551,C0,2713000,2018-02-28
 ,BK,15,11201,213 CONGRESS STREET,985889,189975,B1,6325000,2018-01-31
 ,BK,15,11231,22 STRONG PLACE,984852,189180,C0,6750000,2017-08-01
 ,BK,15,11231,251 KANE STREET,985708,189130,C1,0,2018-04-15
P,BK,15,11201,174 PACIFIC STREET,986034,190320,C6,0,2018-05-14
 ,BK,15,11201,222 CLINTON STREET,985639,190503,C6,1680000,2017-11-21
P,BK,15,11201,174 PACIFIC STREET,986034,190320,C6,1800000,2017-07-27
 ,BK,15,11231,88 CARROLL STREET,983531,187937,C3,0,2017-10-25
 ,BK,16,11213,108 UTICA AVENUE,1003452,185311,A4,855000,2017-12-11
 ,BK,17,11238,495 ST JOHNS PLACE,994950,184671,A1,5450000,2017-10-20
 ,BK,17,11213,1334 CARROLL STREET,999586,182134,A4,0,2018-05-04
 ,BK,16,11213,1353 PARK PLACE,1002983,184375,B9,1045000,2017-12-29
 ,BK,16,11233,1798 PACIFIC STREET,1004153,185657,B9,955000,2018-01-30
 ,BK,17,11213,1553 CARROLL STREET,1002175,182145,B1,1400000,2017-12-14
 ,BK,17,11238,999 PACIFIC STREET,995164,186918,C0,0,2017-12-06
 ,BK,17,11213,1499 ST JOHNS PLACE,1004090,183635,C0,860000,2017-08-14
 ,BK,17,11213,975 MONTGOMERY STREET,1002980,181439,C3,1000000,2018-05-25
 ,BK,17,11216,809 PARK PLACE,997861,184727,C1,0,2017-08-29
 ,BK,17,11213,1526 PARK PLACE,1004580,184066,C3,1100000,2018-01-09
 ,BK,19,11208,155 RIDGEWOOD AVENUE,1016662,188237,A1,675000,2017-10-05
 ,BK,19,11207,21 BRADFORD STREET,1013776,186720,A1,0,2017-08-14
 ,BK,19,11208,156 NORWOOD AVENUE,1017616,187904,B2,0,2018-03-16
 ,BK,19,11207,225 WARWICK STREET,1015625,186512,B2,100,2017-08-03
 ,BK,19,11208,42 GRANT AVENUE,1020544,190681,B2,0,2017-09-18
 ,BK,19,11207,215 HIGHLAND BOULEVARD,1013645,187788,B1,865000,2017-11-01
P,BK,19,11208,232 AUTUMN AVENUE,1020117,188718,B1,755000,2017-12-07
 ,BK,19,11207,52 BRADFORD STREET,1013670,186444,B2,0,2017-08-29
 ,BK,19,11207,225 WARWICK STREET,1015625,186512,B2,10,2017-08-28
 ,BK,19,11208,123 CHESTNUT STREET,1018740,188890,B1,750000,2017-09-05
 ,BK,19,11208,27 AUTUMN AVENUE,1019944,190543,B2,516000,2018-03-14
 ,BK,19,11208,195 AUTUMN AVENUE,1020211,189043,B1,0,2018-02-01
 ,BK,19,11208,192 ELTON STREET,1016239,186605,B2,935000,2018-02-13
 ,BK,19,11208,236 NICHOLS AVENUE,1020570,188823,B1,880000,2018-05-29
 ,BK,19,11208,192 ELTON STREET,1016239,186605,B2,343000,2017-06-26
 ,BK,19,11207,9 SCHENCK AVENUE,1014664,187463,C0,0,2017-06-27
 ,BK,19,11207,2725 FULTON STREET,1013616,186265,C0,1275000,2018-02-20
 ,BK,19,11208,75 PINE STREET,1019400,188806,C0,586000,2017-06-08
 ,BK,19,11208,172 GRANT AVENUE,1020787,189589,C1,0,2017-10-27
 ,BK,20,11228,1120 80 STREET,980252,165018,A1,0,2018-05-03
 ,BK,20,11228,1351 72 STREET,983094,165674,C0,0,2017-12-19
 ,BK,19,11207,511 SCHENCK AVENUE,1015604,182706,A5,515000,2017-10-31
 ,BK,19,11207,824 BLAKE AVENUE,1015292,182883,A5,395000,2018-02-23
 ,BK,19,11207,381 WYONA STREET,1014212,183161,A5,366000,2017-09-12
 ,BK,19,11207,511 SCHENCK AVENUE,1015604,182706,A5,270000,2017-06-23
P,BK,19,11207,493 HEGEMAN AVENUE,1013873,179565,B1,522025,2017-06-30
 ,BK,19,11208,422 ESSEX STREET,1017021,184681,B1,425000,2017-10-03
 ,BK,19,11207,271 PENNSYLVANIA AVENUE,1013289,183760,B1,466369,2017-06-16
P,BK,19,11207,579 JEROME STREET,1016200,182265,B2,690000,2018-01-08
 ,BK,19,11208,720 BELMONT AVENUE,1016654,184241,B1,609544,2017-09-14
 ,BK,19,11208,1119 GRANT AVENUE,1022634,180501,B1,800000,2017-09-26
 ,BK,19,11208,723 DREW STREET,1022778,184229,B3,294000,2017-06-09
 ,BK,19,11208,390 DREW STREET,1021913,187642,B1,650000,2017-06-21
 ,BK,19,11208,422 ESSEX STREET,1017021,184681,B1,825000,2018-04-20
 ,BK,19,11208,842 BELMONT AVENUE,1018026,184481,B2,290000,2018-02-12
P,BK,19,11208,59 MILFORD STREET,1018166,186401,B1,720000,2017-12-04
 ,BK,19,11208,932 CLEVELAND STREET,1017697,180451,B1,520000,2018-05-03
P,BK,19,11207,535 JEROME STREET,1016104,182756,B3,727000,2017-07-06
P,BK,19,11207,579 JEROME STREET,1016200,182265,B2,0,2017-12-12
 ,BK,19,11207,271 PENNSYLVANIA AVENUE,1013289,183760,B1,0,2017-06-16
 ,BK,19,11207,720 NEW LOTS AVENUE,1016523,181828,C0,35000,2017-06-10
 ,BK,19,11207,601 LIBERTY AVENUE,1015416,185557,C0,318800,2018-01-30
P,BK,19,11207,520 SHEFFIELD AVENUE,1013337,181221,C3,775000,2017-10-20
P,BK,19,11208,690 CLEVELAND STREET,1016732,182492,C2,820000,2017-10-26
 ,BK,19,11208,615 EUCLID AVENUE,1020100,184108,C3,534690,2018-04-20
P,BK,17,11226,2524 ALBEMARLE ROAD,997170,175272,A9,410000,2017-11-13
 ,BK,22,11230,659 EAST 19 STREET,995632,170483,A1,0,2018-04-16
 ,BK,22,11226,358 EAST 26 STREET,997361,173019,A5,530000,2017-08-15
 ,BK,17,11226,254 EAST 28 STREET,997843,173811,A9,0,2017-10-26
 ,BK,22,11230,659 EAST 19 STREET,995632,170483,A1,0,2018-05-08
 ,BK,22,11230,659 EAST 19 STREET,995632,170483,A1,0,2018-04-16
 ,BK,22,11230,659 EAST 19 STREET,995632,170483,A1,0,2018-04-27
 ,BK,17,11226,254 EAST 28 STREET,997843,173811,A9,280000,2017-10-26
 ,BK,22,11226,416 MARLBOROUGH ROAD,994118,172381,B2,1825000,2017-12-27
 ,BK,17,11226,262 EAST 26 STREET,997308,173677,B9,815000,2017-12-04
 ,BK,22,11218,484 ARGYLE ROAD,993718,171502,B3,1600000,2018-04-09
 ,BK,22,11226,312 EAST 29 STREET,998150,173467,C0,999999,2017-12-19
 ,BK,22,11226,2506 NEWKIRK AVENUE,997347,172262,C0,0,2017-08-21
 ,BK,22,11226,2506 NEWKIRK AVENUE,997347,172262,C0,1100000,2017-08-21
P,BK,17,11218,25 STRATFORD ROAD,992782,175440,C6,520000,2018-02-16
 ,BK,18,11203,466 EAST 48 STREET,1002985,176270,A9,422500,2017-07-10
 ,BK,22,11203,4610 FOSTER AVENUE,1002956,172208,A5,570000,2017-08-28
 ,BK,22,11210,2129 NEW YORK AVENUE,1000213,165380,A1,0,2017-06-17
 ,BK,22,11210,1116 EAST 34 STREET,999904,168217,A9,725000,2017-06-21
P,BK,22,11210,1827 NEW YORK AVENUE,999815,168124,A9,913000,2018-03-19
 ,BK,18,11203,267 EAST 43 STREET,1001838,175794,A1,0,2017-11-01
 ,BK,22,11210,1005 EAST 35 STREET,1000276,168921,A9,455000,2018-04-13
 ,BK,18,11203,837 TROY AVENUE,1002013,177059,A1,0,2017-06-30
 ,BK,22,11210,1034 EAST 32 STREET,999498,167392,A5,795000,2017-11-21
 ,BK,18,11203,1148 SCHENECTADY AVENUE,1002870,174236,A5,72000,2017-06-15
 ,BK,18,11203,625 EAST 51 STREET,1004065,174676,A9,304300,2017-12-11
 ,BK,22,11210,3322 AVENUE J,999996,167684,B2,720000,2017-12-21
 ,BK,18,11203,646 EAST 53 STREET,1004535,173762,B3,750000,2017-07-25
 ,BK,22,11210,1879 NEW YORK AVENUE,999891,167593,B1,990000,2018-03-08
 ,BK,22,11203,670 EAST 37 STREET,1000352,172654,B2,0,2017-06-29
 ,BK,18,11203,351 EAST 51 STREET,1003885,177252,B3,260000,2017-09-21
 ,BK,22,11203,4412 FOSTER AVENUE,1002467,172168,B1,0,2018-03-06
 ,BK,22,11203,4412 FOSTER AVENUE,1002467,172168,B1,0,2018-02-22
 ,BK,22,11210,835 EAST 34 STREET,999848,170953,B3,0,2018-03-25
 ,BK,18,11203,264 EAST 39 STREET,1000568,176357,B1,710000,2017-08-17
 ,BK,22,11210,814 EAST 39 STREET,1000972,171441,C0,0,2017-08-15
 ,BK,17,11226,181 EAST 32 STREET,998989,174748,C0,0,2017-12-07
 ,BK,17,11203,998 NEW YORK AVENUE,999059,175658,C0,0,2017-07-30
 ,BK,18,11203,481 EAST 51 STREET,1003987,176014,C3,0,2017-07-08
 ,BK,22,11210,2501 NOSTRAND AVENUE,999254,166493,D1,0,2018-03-20
 ,BK,17,11225,27 STERLING STREET,995370,180754,A4,1200000,2018-02-26
 ,BK,17,11225,179 MIDWOOD STREET,996781,179760,A5,0,2018-03-13
 ,BK,18,11203,136 EAST 38 STREET,1000208,177579,A1,560000,2017-08-02
 ,BK,18,11203,177 EAST 51 STREET,1003748,178922,B1,650000,2017-10-30
 ,BK,17,11203,628 TROY AVENUE,1001678,179090,B1,490000,2018-03-27
 ,BK,17,11203,628 TROY AVENUE,1001678,179090,B1,490000,2018-02-20
 ,BK,18,11203,736 RUTLAND ROAD,1002013,179773,B1,0,2017-08-11
 ,BK,18,11203,139 EAST 55 STREET,1004900,177832,C0,0,2017-06-15
 ,BK,22,11234,2009 SCHENECTADY AVENUE,1003704,166235,A9,355200,2017-10-12
 ,BK,22,11234,946 EAST 58 STREET,1006230,169480,A1,350000,2018-02-23
 ,BK,22,11234,1432 EAST 49 STREET,1003971,167427,A5,730000,2017-07-24
 ,BK,22,11234,4605 AVENUE I,1003210,168992,B9,400000,2018-03-13
 ,BK,13,11217,42 SOUTH PORTLAND AVE,991138,190084,B9,0,2018-03-21
 ,BK,22,11229,101 ABBEY COURT,1005663,154262,A1,399000,2018-03-19
 ,BK,22,11229,11 LESTER COURT,1004900,153294,A2,0,2018-01-31
 ,BK,22,11229,77 BARTLETT PLACE,1005082,154345,A1,570000,2017-09-13
 ,BK,15,11215,136 14 STREET,986122,182674,A9,57500,2018-05-16
 ,BK,21,11223,406 APPLEGATE COURT,990912,158080,A1,763000,2018-05-29
 ,BK,21,11223,216 VAN SICKLEN STREET,991213,157494,A5,0,2018-04-25
 ,BK,21,11223,239 LAKE STREET,991564,157227,A9,0,2018-03-29
 ,BK,21,11214,2049 SHORE PARKWAY,987071,152867,A5,0,2017-10-03
 ,BK,21,11214,67 BAY 40 STREET,987695,156427,A5,0,2017-10-11
 ,BK,21,11223,1657 WEST 5 STREET,990317,160353,B1,0,2017-12-20
 ,BK,21,11223,306 AVENUE Z,989341,152309,B3,0,2018-05-24
 ,BK,21,11214,8816 26 AVENUE,987088,155095,B1,0,2018-04-23
 ,BK,21,11223,2015 WEST 12 STREET,988917,157030,B3,930000,2018-01-19
 ,BK,21,11223,2014 WEST 8 STREET,989788,157176,B1,1240000,2018-03-14
 ,BK,21,11204,1566 WEST 5 STREET,990035,161182,B3,1525000,2018-01-17
 ,BK,21,11223,1950 WEST 9 STREET,989445,157722,B3,600000,2018-04-25
 ,BK,21,11204,1539 WEST 3 STREET,990674,161517,B3,0,2018-05-14
 ,BK,21,11214,62 BAY 38 STREET,987190,156889,B9,0,2017-12-19
 ,BK,21,11214,8713 26 AVENUE,987816,155735,B1,1374000,2017-10-25
 ,BK,21,11223,2166 WEST 9 STREET,989710,155891,B1,1030000,2018-01-05
 ,BK,21,11214,88 BAY 49 STREET,988132,153462,C0,1200000,2017-09-18
 ,BK,21,11214,133 BAY 31 STREET,985478,157395,C0,0,2017-09-18
 ,BK,21,11223,1719 WEST 4 STREET,990640,159940,C0,0,2018-03-30
 ,BK,21,11214,88 BAY 49 STREET,988132,153462,C0,10,2017-10-23
 ,BK,21,11214,133 BAY 31 STREET,985478,157395,C0,550000,2018-02-06
 ,BK,14,11222,184 CALYER STREET,997385,204566,B9,2610500,2017-11-17
 ,BK,14,11222,577 LEONARD STREET,997968,203246,B9,0,2017-12-16
 ,BK,14,11222,74 JEWEL STREET,998981,204454,B9,1753110,2017-06-15
 ,BK,14,11222,129 EAGLE STREET,996514,207174,B2,0,2018-01-23
 ,BK,14,11222,207 KENT STREET,997434,205714,C0,0,2018-01-19
 ,BK,14,11211,726 LORIMER STREET,998141,201126,C2,1350000,2018-02-05
 ,BK,14,11222,188 GREEN STREET,997051,206557,C2,1825000,2018-03-19
 ,BK,14,11222,138 HURON STREET,996475,206223,C2,0,2018-04-23
 ,BK,15,11218,243 EAST 5 STREET,990953,174878,B3,1450000,2017-07-28
 ,BK,15,11218,49 MINNA STREET,989107,174543,B1,0,2017-09-19
 ,BK,15,11218,160 OCEAN PARKWAY,991097,174763,D4,200000,2017-10-24
 ,BK,15,11218,160 OCEAN PARKWAY,991097,174763,D4,360000,2017-11-16
 ,BK,15,11218,160 OCEAN PARKWAY,991097,174763,D4,225000,2018-04-24
 ,BK,15,11218,283 EAST 5 STREET,991001,174551,D4,431500,2017-09-27
 ,BK,15,11218,283 EAST 5 STREET,991001,174551,D4,920000,2018-01-11
 ,BK,22,11229,1944 EAST 27 STREET,999329,159194,A5,630000,2017-09-21
 ,BK,22,11229,2077 FORD STREET,1001493,158344,A1,0,2017-12-22
 ,BK,22,11229,1921 EAST 26 STREET,999201,159379,A1,955000,2018-04-30
 ,BK,22,11229,2701 AVENUE P,999024,162239,A1,0,2018-02-22
 ,BK,22,11229,1744 EAST 21 STREET,997380,161642,A9,775000,2018-03-21
 ,BK,22,11229,1976 EAST 29 STREET,999880,159027,B1,785000,2018-04-30
 ,BK,21,11229,1756 EAST 12 STREET,995048,160311,B1,0,2017-09-26
 ,BK,22,11229,1724 EAST 15 STREET,995813,160650,B2,999990,2017-12-13
 ,BK,22,11229,1667 EAST 19 STREET,996961,161298,B2,0,2018-05-09
 ,BK,22,11235,171 IRWIN STREET,999976,150093,A2,0,2017-08-09
 ,BK,22,11234,2048 EAST 38 STREET,1003937,161393,A5,0,2017-12-23
 ,BK,22,11234,3409 FILLMORE AVENUE,1002435,161814,A9,0,2018-04-23
 ,BK,22,11229,3028 AVENUE R,1000827,161249,A1,0,2018-05-04
 ,BK,22,11234,1872 EAST 37 STREET,1002851,162268,A9,0,2017-08-08
 ,BK,22,11234,3409 FILLMORE AVENUE,1002435,161814,A9,0,2018-05-25
 ,BK,22,11234,1958 EAST 37 STREET,1003287,161754,A9,0,2018-04-11
 ,BK,22,11234,1719 EAST 33 STREET,1001384,162602,A2,950000,2017-10-03
 ,BK,22,11234,3609 AVENUE T,1003859,160988,A5,0,2018-03-09
 ,BK,22,11234,3409 FILLMORE AVENUE,1002435,161814,A9,554625,2017-06-28
 ,BK,22,11234,2167 RYDER STREET,1004848,160966,A1,657500,2017-11-28
 ,BK,22,11234,1477 EAST 37 STREET,1001323,165097,A5,693897,2017-10-27
 ,BK,22,11234,3320 AVENUE T,1003417,160378,B3,220000,2018-02-28
 ,BK,22,11234,3420 AVENUE R,1002091,162334,B3,0,2017-10-10
 ,BK,22,11234,1532 RYDER STREET,1001516,164639,B2,0,2018-05-08
 ,BK,22,11234,1532 RYDER STREET,1001516,164639,B2,0,2017-12-06
 ,BK,22,11234,1559 EAST 38 STREET,1001594,164392,B9,910000,2017-08-16
 ,BK,21,11230,1119 EAST 14 STREET,994943,165956,A9,0,2017-10-26
 ,BK,22,11210,1341 EAST 26 STREET,998461,164499,A1,1900000,2017-09-13
 ,BK,22,11230,1078 EAST 18 STREET,995736,166757,A1,1625000,2018-04-16
 ,BK,21,11230,1425 EAST 13 STREET,995075,163230,B2,0,2018-02-28
P,BK,22,11210,2425 KINGS HIGHWAY,998204,162703,D4,237670,2017-07-06
P,BK,22,11210,2425 KINGS HIGHWAY,998204,162703,D4,260040,2017-10-02
P,BK,22,11210,2425 KINGS HIGHWAY,998204,162703,D4,260000,2017-10-25
P,BK,22,11210,2425 KINGS HIGHWAY,998204,162703,D4,350000,2018-04-13
 ,BK,22,11234,6215 STRICKLAND AVENUE,1008747,163087,A2,735000,2017-09-25
 ,BK,22,11234,449 MAYFAIR DRIVE SOUTH,1009814,160561,A2,1093000,2017-06-20
 ,BK,16,11233,21 PRESCOTT PLACE,1006260,186064,A9,0,2018-03-22
 ,BK,16,11233,21 PRESCOTT PLACE,1006260,186064,A9,820000,2017-12-05
 ,BK,16,11221,971 PUTNAM AVENUE,1005806,189745,B9,1125000,2017-09-01
 ,BK,23,11233,577 BAINBRIDGE STREET,1008147,188187,B9,0,2017-10-30
 ,BK,23,11233,872 MACON STREET,1007574,188751,C1,1860000,2018-05-02
 ,BK,21,11223,1776 EAST 2 STREET,992115,160126,A9,790000,2017-11-29
 ,BK,21,11230,933 EAST 8 STREET,993101,167505,A1,3800000,2017-06-16
 ,BK,21,11230,1511 EAST 5 STREET,992690,162874,A1,1800000,2018-01-25
 ,BK,21,11230,1461 EAST 4 STREET,992358,163358,A1,1950000,2017-08-08
 ,BK,20,11218,625 DITMAS AVENUE,992114,171173,A1,0,2017-11-14
 ,BK,21,11223,1814 EAST 3 STREET,992405,160064,A9,1350000,2018-03-20
 ,BK,21,11223,514 QUENTIN ROAD,993097,160394,A3,0,2017-08-22
 ,BK,21,11230,1633 EAST 2 STREET,992084,161482,B1,1480000,2017-07-10
 ,BK,21,11230,726 AVENUE O,993716,162230,B1,0,2017-09-05
 ,BK,22,11230,927 FOSTER AVENUE,993202,169565,B2,950000,2018-05-01
 ,BK,21,11230,1567 EAST 10 STREET,994450,161812,B1,0,2017-07-19
 ,BK,21,11230,1417 EAST 9 STREET,993993,163160,B1,1075000,2018-03-08
 ,BK,21,11230,1318 EAST 10 STREET,993968,164045,B9,999000,2018-02-21
